transaction_id,account_id,date,amount,merchant_name,merchant_entity_id,payment_channel,personal_finance_category_primary,personal_finance_category_detailed,pending,iso_currency_code
TXN00002068,ACC-CUST000118-CHECKING-1,2024-06-02,118.71,Taco Bell #030,MERCH000030,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002069,ACC-CUST000068-CREDIT_CARD-2,2024-06-02,23.53,Whole Foods #104,MERCH000104,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002070,ACC-CUST000093-CREDIT_CARD-2,2024-06-02,8.9,76 #074,MERCH000074,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002071,ACC-CUST000109-CREDIT_CARD-1,2024-06-02,72.99,Clinic #012,MERCH000012,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002072,ACC-CUST000170-CHECKING-1,2024-06-02,89.83,Walmart #081,MERCH000081,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002073,ACC-CUST000115-CHECKING-1,2024-06-02,16.29,Etsy #112,MERCH000112,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002074,ACC-CUST000075-CREDIT_CARD-2,2024-06-02,120.91,General Store #030,MERCH000030,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002075,ACC-CUST000050-CREDIT_CARD-2,2024-06-02,49.92,Movie Theater #129,MERCH000129,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002076,ACC-CUST000087-CREDIT_CARD-1,2024-06-02,22.23,CVS Pharmacy #036,MERCH000036,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002077,ACC-CUST000113-CREDIT_CARD-2,2024-06-03,54.02,Target #123,MERCH000123,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002078,ACC-CUST000147-CHECKING-1,2024-06-03,-1.74,Online Store #088,MERCH000088,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002079,ACC-CUST000026-CHECKING-1,2024-06-03,-17.23,Whole Foods #021,MERCH000021,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002080,ACC-CUST000043-CREDIT_CARD-1,2024-06-03,88.86,Chipotle #106,MERCH000106,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002081,ACC-CUST000078-CHECKING-2,2024-06-03,27.53,Chipotle #032,MERCH000032,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002082,ACC-CUST000075-CREDIT_CARD-2,2024-06-03,33.35,eBay #063,MERCH000063,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,True,USD
TXN00002083,ACC-CUST000082-CHECKING-1,2024-06-03,39.67,Business #141,MERCH000141,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002084,ACC-CUST000153-CHECKING-1,2024-06-03,224.22,Amazon #165,MERCH000165,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002085,ACC-CUST000070-CREDIT_CARD-2,2024-06-03,142.85,Theme Park #044,MERCH000044,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002086,ACC-CUST000112-CHECKING-1,2024-06-03,19.47,Shopify #149,MERCH000149,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002087,ACC-CUST000133-CREDIT_CARD-2,2024-06-03,31.84,Taco Bell #146,MERCH000146,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002088,ACC-CUST000045-CHECKING-2,2024-06-04,-21.65,Hospital #046,MERCH000046,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002089,ACC-CUST000146-CHECKING-1,2024-06-04,138.67,General Store #175,MERCH000175,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002090,ACC-CUST000118-CREDIT_CARD-2,2024-06-04,64.14,Lyft #154,MERCH000154,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002091,ACC-CUST000099-CHECKING-2,2024-06-04,89.33,CVS Pharmacy #005,MERCH000005,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002092,ACC-CUST000153-CHECKING-1,2024-06-04,23.2,Spotify #133,MERCH000133,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002093,ACC-CUST000048-CHECKING-1,2024-06-04,62.23,Online Store #031,MERCH000031,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002094,ACC-CUST000175-CHECKING-1,2024-06-04,15.83,Shopify #156,MERCH000156,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002095,ACC-CUST000121-CREDIT_CARD-1,2024-06-04,29.37,Pizza Hut #077,MERCH000077,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002096,ACC-CUST000132-CHECKING-1,2024-06-04,77.49,Best Buy #075,MERCH000075,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002097,ACC-CUST000174-CHECKING-1,2024-06-04,45.5,Chipotle #127,MERCH000127,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002098,ACC-CUST000156-CHECKING-1,2024-06-04,-6.35,Starbucks #193,MERCH000193,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002099,ACC-CUST000132-CHECKING-1,2024-06-04,22.92,Metro Transit #013,MERCH000013,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002100,ACC-CUST000148-CREDIT_CARD-2,2024-06-05,104.09,Best Buy #122,MERCH000122,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,True,USD
TXN00002101,ACC-CUST000095-CREDIT_CARD-2,2024-06-05,65.56,Lowe's #146,MERCH000146,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002102,ACC-CUST000118-CHECKING-1,2024-06-05,30.97,Electric Company #152,MERCH000152,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002103,ACC-CUST000015-CHECKING-1,2024-06-05,19.03,Home Depot #157,MERCH000157,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002104,ACC-CUST000018-CHECKING-1,2024-06-05,-23.86,Hospital #156,MERCH000156,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002105,ACC-CUST000159-CHECKING-1,2024-06-05,57.16,Clinic #102,MERCH000102,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002106,ACC-CUST000015-CHECKING-1,2024-06-05,40.56,Chevron #173,MERCH000173,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002107,ACC-CUST000034-CHECKING-1,2024-06-05,75.5,Netflix #117,MERCH000117,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002108,ACC-CUST000153-CHECKING-1,2024-06-05,15.81,Electric Company #084,MERCH000084,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002109,ACC-CUST000001-CHECKING-2,2024-06-05,-6.98,Mobil #011,MERCH000011,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002110,ACC-CUST000054-CHECKING-1,2024-06-05,111.45,Walmart #051,MERCH000051,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002111,ACC-CUST000129-CHECKING-1,2024-06-05,18.46,Kroger #059,MERCH000059,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002112,ACC-CUST000130-CREDIT_CARD-1,2024-06-05,20.61,Medical Center #084,MERCH000084,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002113,ACC-CUST000151-CREDIT_CARD-1,2024-06-05,65.61,Electric Company #105,MERCH000105,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002114,ACC-CUST000112-CREDIT_CARD-2,2024-06-06,39.15,Vendor #013,MERCH000013,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002115,ACC-CUST000112-CREDIT_CARD-2,2024-06-06,-6.0,Water Utility #047,MERCH000047,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002116,ACC-CUST000146-CREDIT_CARD-2,2024-06-06,43.42,Clinic #088,MERCH000088,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002117,ACC-CUST000111-CHECKING-1,2024-06-06,-27.22,Spotify #171,MERCH000171,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002118,ACC-CUST000132-CHECKING-1,2024-06-06,22.04,Metro Transit #152,MERCH000152,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002119,ACC-CUST000176-CREDIT_CARD-2,2024-06-06,-4.06,Shopify #176,MERCH000176,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002120,ACC-CUST000087-CHECKING-2,2024-06-06,40.18,Lyft #063,MERCH000063,other,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002121,ACC-CUST000081-CHECKING-2,2024-06-06,66.02,Vendor #145,MERCH000145,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002122,ACC-CUST000001-CREDIT_CARD-1,2024-06-06,-5.17,Safeway #069,MERCH000069,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002123,ACC-CUST000132-CHECKING-1,2024-06-06,15.71,Mobil #054,MERCH000054,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002124,ACC-CUST000010-CREDIT_CARD-1,2024-06-06,18.56,Amazon #142,MERCH000142,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002125,ACC-CUST000112-CHECKING-1,2024-06-06,386.49,Clinic #015,MERCH000015,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002126,ACC-CUST000153-CREDIT_CARD-2,2024-06-06,47.08,Metro Transit #138,MERCH000138,online,TRANSPORTATION,TRANSPORTATION,True,USD
TXN00002127,ACC-CUST000118-CHECKING-1,2024-06-06,3.17,Taxi #150,MERCH000150,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002128,ACC-CUST000052-CHECKING-2,2024-06-06,18.65,Subway #095,MERCH000095,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002129,ACC-CUST000152-CREDIT_CARD-2,2024-06-06,26.65,Water Utility #013,MERCH000013,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002130,ACC-CUST000053-CHECKING-1,2024-06-06,17.08,Chevron #081,MERCH000081,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002131,ACC-CUST000146-CREDIT_CARD-2,2024-06-06,77.03,Concert Hall #065,MERCH000065,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002132,ACC-CUST000132-CHECKING-1,2024-06-06,20.23,Amazon #142,MERCH000142,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002133,ACC-CUST000034-CHECKING-1,2024-06-07,40.28,Theme Park #044,MERCH000044,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002134,ACC-CUST000179-CHECKING-2,2024-06-07,63.96,Lowe's #167,MERCH000167,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002135,ACC-CUST000038-CREDIT_CARD-1,2024-06-07,-3.16,Mobil #163,MERCH000163,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002136,ACC-CUST000198-CREDIT_CARD-2,2024-06-07,-3.78,McDonald's #117,MERCH000117,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002137,ACC-CUST000002-CHECKING-1,2024-06-07,95.81,Walmart #193,MERCH000193,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002138,ACC-CUST000052-CREDIT_CARD-1,2024-06-07,35.31,Business #027,MERCH000027,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002139,ACC-CUST000038-CHECKING-2,2024-06-07,52.63,Subway #173,MERCH000173,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002140,ACC-CUST000003-CHECKING-1,2024-06-07,61.32,Water Utility #057,MERCH000057,other,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002141,ACC-CUST000146-CHECKING-1,2024-06-07,33.06,Target #022,MERCH000022,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002142,ACC-CUST000143-CREDIT_CARD-2,2024-06-07,10.95,Costco #034,MERCH000034,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002143,ACC-CUST000152-CHECKING-1,2024-06-07,65.79,Amazon #137,MERCH000137,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002144,ACC-CUST000051-CHECKING-1,2024-06-07,-12.19,Internet Provider #050,MERCH000050,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002145,ACC-CUST000098-CHECKING-1,2024-06-07,23.51,Target #054,MERCH000054,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002146,ACC-CUST000141-CHECKING-1,2024-06-08,7.29,Amazon #186,MERCH000186,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002147,ACC-CUST000097-CREDIT_CARD-1,2024-06-08,75.34,Online Store #100,MERCH000100,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002148,ACC-CUST000145-CREDIT_CARD-2,2024-06-08,37.51,Subway #062,MERCH000062,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002149,ACC-CUST000133-CREDIT_CARD-2,2024-06-08,44.03,Electric Company #166,MERCH000166,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002150,ACC-CUST000024-CHECKING-1,2024-06-08,239.02,Target #084,MERCH000084,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002151,ACC-CUST000151-CREDIT_CARD-1,2024-06-08,75.37,Bus Line #027,MERCH000027,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002152,ACC-CUST000146-CHECKING-1,2024-06-08,30.73,Walmart #125,MERCH000125,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002153,ACC-CUST000140-CHECKING-1,2024-06-08,45.19,Business #064,MERCH000064,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002154,ACC-CUST000032-CHECKING-2,2024-06-08,60.68,Whole Foods #131,MERCH000131,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002155,ACC-CUST000052-CREDIT_CARD-1,2024-06-08,-17.38,Kroger #127,MERCH000127,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002156,ACC-CUST000082-CHECKING-1,2024-06-08,14.81,Home Depot #011,MERCH000011,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002157,ACC-CUST000054-CHECKING-1,2024-06-08,137.69,Safeway #024,MERCH000024,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002158,ACC-CUST000044-CREDIT_CARD-2,2024-06-08,91.3,Etsy #029,MERCH000029,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002159,ACC-CUST000153-CREDIT_CARD-2,2024-06-08,-5.59,Concert Hall #197,MERCH000197,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002160,ACC-CUST000135-CHECKING-1,2024-06-08,128.61,Water Utility #008,MERCH000008,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002161,ACC-CUST000123-CREDIT_CARD-2,2024-06-08,53.22,Metro Transit #019,MERCH000019,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002162,ACC-CUST000044-CREDIT_CARD-2,2024-06-08,62.57,Bus Line #068,MERCH000068,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002163,ACC-CUST000183-CREDIT_CARD-1,2024-06-09,41.95,Chipotle #099,MERCH000099,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002164,ACC-CUST000036-CREDIT_CARD-2,2024-06-09,143.0,Amazon #197,MERCH000197,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002165,ACC-CUST000153-CHECKING-1,2024-06-09,-6.67,Gas Company #124,MERCH000124,other,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002166,ACC-CUST000194-CHECKING-1,2024-06-09,78.78,Hospital #048,MERCH000048,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002167,ACC-CUST000146-CHECKING-1,2024-06-09,6.5,CVS Pharmacy #168,MERCH000168,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002168,ACC-CUST000198-CHECKING-1,2024-06-09,99.72,Mobil #102,MERCH000102,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002169,ACC-CUST000140-CHECKING-1,2024-06-09,69.9,Water Utility #195,MERCH000195,online,GENERAL_SERVICES,UTILITIES,True,USD
TXN00002170,ACC-CUST000041-CHECKING-2,2024-06-09,232.93,Best Buy #144,MERCH000144,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002171,ACC-CUST000039-CREDIT_CARD-2,2024-06-09,39.65,Clinic #064,MERCH000064,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002172,ACC-CUST000070-CHECKING-1,2024-06-09,137.22,Water Utility #008,MERCH000008,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002173,ACC-CUST000002-CREDIT_CARD-2,2024-06-09,66.49,Netflix #109,MERCH000109,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002174,ACC-CUST000142-CHECKING-1,2024-06-09,20.15,Walgreens #133,MERCH000133,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002175,ACC-CUST000052-CREDIT_CARD-1,2024-06-09,17.1,Electric Company #123,MERCH000123,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002176,ACC-CUST000155-CREDIT_CARD-2,2024-06-10,29.36,Lyft #200,MERCH000200,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002177,ACC-CUST000073-CREDIT_CARD-2,2024-06-10,32.05,Online Store #153,MERCH000153,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002178,ACC-CUST000106-CREDIT_CARD-2,2024-06-10,32.88,Target #053,MERCH000053,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002179,ACC-CUST000194-CHECKING-1,2024-06-10,46.09,Walmart #049,MERCH000049,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002180,ACC-CUST000048-CREDIT_CARD-2,2024-06-10,69.74,Metro Transit #072,MERCH000072,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002181,ACC-CUST000146-CHECKING-1,2024-06-10,15.76,Concert Hall #149,MERCH000149,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002182,ACC-CUST000148-CHECKING-1,2024-06-10,76.63,Walmart #051,MERCH000051,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002183,ACC-CUST000041-CHECKING-2,2024-06-10,50.93,Chevron #174,MERCH000174,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002184,ACC-CUST000111-CREDIT_CARD-2,2024-06-10,-9.88,Etsy #009,MERCH000009,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002185,ACC-CUST000071-CHECKING-1,2024-06-10,50.95,Home Depot #064,MERCH000064,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002186,ACC-CUST000149-CREDIT_CARD-2,2024-06-11,30.89,Water Utility #023,MERCH000023,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002187,ACC-CUST000133-CHECKING-1,2024-06-11,-111.94,Theme Park #188,MERCH000188,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002188,ACC-CUST000106-CHECKING-1,2024-06-11,30.45,BP #187,MERCH000187,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002189,ACC-CUST000151-CHECKING-2,2024-06-11,91.69,General Store #136,MERCH000136,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002190,ACC-CUST000046-CREDIT_CARD-2,2024-06-11,51.14,Walmart #192,MERCH000192,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002191,ACC-CUST000148-CHECKING-1,2024-06-11,84.02,Electric Company #054,MERCH000054,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002192,ACC-CUST000171-CHECKING-2,2024-06-11,36.07,Shopify #092,MERCH000092,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002193,ACC-CUST000175-CHECKING-1,2024-06-11,526.91,Walmart #015,MERCH000015,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002194,ACC-CUST000152-CHECKING-1,2024-06-11,18.67,Costco #052,MERCH000052,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002195,ACC-CUST000087-CREDIT_CARD-1,2024-06-11,146.87,Concert Hall #179,MERCH000179,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002196,ACC-CUST000198-CREDIT_CARD-2,2024-06-11,7.67,Walmart #004,MERCH000004,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002197,ACC-CUST000078-CREDIT_CARD-1,2024-06-12,18.43,Metro Transit #162,MERCH000162,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002198,ACC-CUST000135-CHECKING-1,2024-06-12,6.99,Chipotle #101,MERCH000101,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002199,ACC-CUST000032-CREDIT_CARD-1,2024-06-12,-2.82,Target #152,MERCH000152,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002200,ACC-CUST000197-CHECKING-1,2024-06-12,6.45,Taxi #149,MERCH000149,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002201,ACC-CUST000146-CHECKING-1,2024-06-12,36.9,Metro Transit #130,MERCH000130,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002202,ACC-CUST000148-CHECKING-1,2024-06-12,13.56,Etsy #007,MERCH000007,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002203,ACC-CUST000015-CHECKING-1,2024-06-12,150.62,76 #184,MERCH000184,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002204,ACC-CUST000149-CREDIT_CARD-2,2024-06-12,54.74,Best Buy #075,MERCH000075,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002205,ACC-CUST000149-CHECKING-1,2024-06-13,35.4,Mobil #076,MERCH000076,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002206,ACC-CUST000142-CHECKING-1,2024-06-13,43.2,Subway #196,MERCH000196,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002207,ACC-CUST000056-CHECKING-1,2024-06-13,-33.68,Target #035,MERCH000035,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002208,ACC-CUST000109-CREDIT_CARD-1,2024-06-13,109.15,Walgreens #154,MERCH000154,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002209,ACC-CUST000023-CREDIT_CARD-1,2024-06-13,20.14,Theme Park #146,MERCH000146,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002210,ACC-CUST000105-CREDIT_CARD-2,2024-06-13,16.75,Home Depot #064,MERCH000064,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002211,ACC-CUST000049-CHECKING-2,2024-06-13,148.08,Walmart #122,MERCH000122,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002212,ACC-CUST000071-CREDIT_CARD-2,2024-06-13,159.01,Internet Provider #056,MERCH000056,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002213,ACC-CUST000032-CHECKING-2,2024-06-13,13.12,Taco Bell #055,MERCH000055,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00002214,ACC-CUST000045-CHECKING-2,2024-06-13,49.36,Movie Theater #140,MERCH000140,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002215,ACC-CUST000016-CHECKING-1,2024-06-13,-8.55,Vendor #037,MERCH000037,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002216,ACC-CUST000184-CREDIT_CARD-1,2024-06-13,61.29,Costco #052,MERCH000052,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00002217,ACC-CUST000116-CHECKING-1,2024-06-13,-5.29,Gas Company #147,MERCH000147,other,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002218,ACC-CUST000083-CHECKING-1,2024-06-13,56.85,Best Buy #015,MERCH000015,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002219,ACC-CUST000117-CREDIT_CARD-2,2024-06-13,201.01,BP #127,MERCH000127,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002220,ACC-CUST000133-CHECKING-1,2024-06-14,73.33,Business #086,MERCH000086,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002221,ACC-CUST000184-CREDIT_CARD-1,2024-06-14,7.02,Electric Company #084,MERCH000084,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002222,ACC-CUST000034-CHECKING-1,2024-06-14,60.76,Chevron #107,MERCH000107,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002223,ACC-CUST000058-CREDIT_CARD-2,2024-06-14,36.15,Lyft #180,MERCH000180,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002224,ACC-CUST000197-CHECKING-1,2024-06-14,92.38,Home Depot #077,MERCH000077,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,True,USD
TXN00002225,ACC-CUST000075-CHECKING-1,2024-06-14,35.99,Mobil #154,MERCH000154,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002226,ACC-CUST000008-CREDIT_CARD-1,2024-06-14,33.65,Water Utility #045,MERCH000045,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002227,ACC-CUST000031-CHECKING-1,2024-06-14,34.56,Electric Company #096,MERCH000096,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002228,ACC-CUST000009-CHECKING-1,2024-06-14,42.09,Medical Center #021,MERCH000021,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00002229,ACC-CUST000198-CHECKING-1,2024-06-14,30.16,General Store #081,MERCH000081,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002230,ACC-CUST000054-CREDIT_CARD-2,2024-06-14,21.78,Electric Company #053,MERCH000053,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00002231,ACC-CUST000186-CREDIT_CARD-2,2024-06-14,28.57,Concert Hall #157,MERCH000157,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00002232,ACC-CUST000200-CHECKING-1,2024-06-14,44.93,Shell #176,MERCH000176,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00002233,ACC-CUST000132-CREDIT_CARD-2,2024-06-14,61.6,Walmart #113,MERCH000113,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00002234,ACC-CUST000013-CHECKING-1,2024-06-14,511.04,Uber #147,MERCH000147,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00002235,ACC-CUST000017-CREDIT_CARD-2,2024-06-14,8.77,Netflix #182,MERCH000182,online,ENTERTAINMENT,ENTERTAINMENT,True,USD
